Time in simulation	Time/Label
29.79839	627729.79839
26.87094	627826.87094
29.61477	627929.61477
32.59477	628032.59477
32.59152	628132.59152
25.98999	628225.98999
37.69987	628337.69987
34.32522	628434.32522
38.01426	628538.01426
27.80546	628627.80546
34.96197	628734.96197
20.15409	628820.15409
29.68004	628929.68004
30.73577	629030.73577
30.49302	629130.49302
31.50416	629231.50416
25.82728	629325.82728
31.96871	629431.96871
35.37584	629535.37584
27.25785	629627.25785
23.11316	629723.11316
37.05305	629837.05305
45.33078	629945.33078
35.78873	630035.78873
38.56629	630138.56629
22.1666	630222.1666
23.24544	630323.24544
34.06343	630434.06343
30.81226	630530.81226
33.15279	630633.15279
32.88466	630732.88466
31.05889	630831.05889
52.3003	630952.3003
21.10093	631021.10093
32.84238	631132.84238
35.54258	631235.54258
24.97363	631324.97363
26.66065	631426.66065
30.14238	631530.14238
35.74809	631635.74809
35.48627	631735.48627
28.23391	631828.23391
26.89857	631926.89857
34.26392	632034.26392
21.48947	632121.48947
33.08802	632233.08802
34.58235	632334.58235
29.21265	632429.21265
25.93361	632525.93361
42.93591	632642.93591
35.61448	632735.61448
29.03936	632829.03936
34.10246	632934.10246
29.51497	633029.51497
33.76027	633133.76027
38.93159	633238.93159
34.25613	633334.25613
31.27061	633431.27061
24.1765	633524.1765
30.77903	633630.77903
30.2999	633730.2999
29.45481	633829.45481
27.60665	633927.60665
40.54963	634040.54963
27.33481	634127.33481
39.85251	634239.85251
38.17236	634338.17236
34.65277	634434.65277
32.49299	634532.49299
36.48271	634636.48271
28.43422	634728.43422
44.38327	634844.38327
33.73632	634933.73632
31.47472	635031.47472
25.55045	635125.55045
35.56172	635235.56172
36.36863	635336.36863
29.19086	635429.19086
28.7365	635528.7365
31.82128	635631.82128
21.78623	635721.78623
29.4477	635829.4477
38.55844	635938.55844
38.29515	636038.29515
32.1148	636132.1148
41.96752	636241.96752
28.46253	636328.46253
32.38368	636432.38368
33.06081	636533.06081
38.86317	636638.86317
33.04008	636733.04008
30.52308	636830.52308
26.3527	636926.3527
29.45054	637029.45054
24.26605	637124.26605
27.06201	637227.06201
35.49824	637335.49824
27.08282	637427.08282
30.3148	637530.3148
27.49124	637627.49124
34.17652	637734.17652
29.49094	637829.49094
40.23116	637940.23116
36.28343	638036.28343
39.17417	638139.17417
25.32154	638225.32154
27.31795	638327.31795
29.67819	638429.67819
33.2622	638533.2622
38.44112	638638.44112
42.17236	638742.17236
27.51699	638827.51699
30.62276	638930.62276
31.27782	639031.27782
31.98483	639131.98483
25.76742	639225.76742
29.96229	639329.96229
36.36045	639436.36045
34.77431	639534.77431
22.20465	639622.20465
28.85132	639728.85132
37.46026	639837.46026
29.99585	639929.99585
35.1897	640035.1897
31.66473	640131.66473
27.14693	640227.14693
29.22708	640329.22708
33.91388	640433.91388
35.52289	640535.52289
31.02213	640631.02213
34.46563	640734.46563
37.05945	640837.05945
31.51669	640931.51669
28.02172	641028.02172
34.61196	641134.61196
32.5402	641232.5402
40.39436	641340.39436
28.74845	641428.74845
33.07955	641533.07955
33.19234	641633.19234
46.10172	641746.10172
32.15848	641832.15848
38.43918	641938.43918
30.56609	642030.56609
30.11905	642130.11905
27.85055	642227.85055
47.44962	642347.44962
34.60313	642434.60313
19.59533	642519.59533
32.23688	642632.23688
30.97078	642730.97078
31.08451	642831.08451
28.21024	642928.21024
28.11473	643028.11473
36.07701	643136.07701
36.32706	643236.32706
42.99589	643342.99589
33.73942	643433.73942
37.84776	643537.84776
29.07666	643629.07666
25.7286	643725.7286
23.88332	643823.88332
31.60609	643931.60609
35.18238	644035.18238
35.76442	644135.76442
36.56246	644236.56246
41.12677	644341.12677
23.48531	644423.48531
29.23773	644529.23773
33.92937	644633.92937
35.33397	644735.33397
35.19094	644835.19094
40.93565	644940.93565
28.70119	645028.70119
27.40623	645127.40623
31.78113	645231.78113
42.36566	645342.36566
35.47858	645435.47858
29.10811	645529.10811
32.42671	645632.42671
36.77661	645736.77661
26.69085	645826.69085
37.43462	645937.43462
33.16087	646033.16087
32.22417	646132.22417
27.95392	646227.95392
36.03773	646336.03773
28.5651	646428.5651
37.78867	646537.78867
29.00627	646629.00627
28.06344	646728.06344
30.86487	646830.86487
39.02901	646939.02901
28.0191	647028.0191
24.99962	647124.99962
32.20711	647232.20711
34.89933	647334.89933
30.3459	647430.3459
26.31862	647526.31862
29.71851	647629.71851
40.30068	647740.30068
27.82244	647827.82244
35.09243	647935.09243
27.54436	648027.54436
32.11959	648132.11959
34.32857	648234.32857
25.10386	648325.10386
31.12776	648431.12776
30.72968	648530.72968
25.42204	648625.42204
32.15289	648732.15289
37.85916	648837.85916
31.95623	648931.95623
33.85809	649033.85809
40.96074	649140.96074
26.47193	649226.47193
30.35022	649330.35022
32.48816	649432.48816
31.46057	649531.46057
30.80133	649630.80133
36.81296	649736.81296
30.86061	649830.86061
30.82789	649930.82789
35.53765	650035.53765
33.97047	650133.97047
38.07357	650238.07357
30.781	650330.781
33.73776	650433.73776
28.64981	650528.64981
36.39021	650636.39021
31.13002	650731.13002
30.88743	650830.88743
39.03633	650939.03633
42.74773	651042.74773
35.31446	651135.31446
38.9564	651238.9564
23.42156	651323.42156
32.53566	651432.53566
27.45091	651527.45091
29.74936	651629.74936
28.8483	651728.8483
38.92921	651838.92921
25.67272	651925.67272
34.98634	652034.98634
32.41936	652132.41936
27.01405	652227.01405
28.41758	652328.41758
33.04815	652433.04815
33.78478	652533.78478
34.94441	652634.94441
32.34792	652732.34792
29.74532	652829.74532
28.46482	652928.46482
30.65058	653030.65058
32.43447	653132.43447
31.06205	653231.06205
26.55865	653326.55865
33.55995	653433.55995
28.31314	653528.31314
32.1785	653632.1785
45.80985	653745.80985
36.73212	653836.73212
32.95698	653932.95698
32.12997	654032.12997
25.56389	654125.56389
34.95184	654234.95184
32.67068	654332.67068
32.15278	654432.15278
26.59586	654526.59586
37.10413	654637.10413
28.68748	654728.68748
31.48273	654831.48273
33.03733	654933.03733
39.75864	655039.75864
28.16318	655128.16318
42.21103	655242.21103
30.71497	655330.71497
36.27787	655436.27787
25.49431	655525.49431
34.51507	655634.51507
26.72457	655726.72457
31.3363	655831.3363
39.87359	655939.87359
26.64268	656026.64268
27.83518	656127.83518
35.90864	656235.90864
28.7571	656328.7571
25.24183	656425.24183
27.73746	656527.73746
35.86697	656635.86697
34.71065	656734.71065
36.22045	656836.22045
28.80998	656928.80998
27.88612	657027.88612
29.2885	657129.2885
38.98278	657238.98278
32.60758	657332.60758
31.95878	657431.95878
29.9297	657529.9297
31.76649	657631.76649
28.09116	657728.09116
23.79405	657823.79405
27.35255	657927.35255
27.78998	658027.78998
36.87633	658136.87633
32.37888	658232.37888
28.95728	658328.95728
28.58986	658428.58986
42.69125	658542.69125
29.35185	658629.35185
33.14377	658733.14377
28.45157	658828.45157
28.9109	658928.9109
30.98662	659030.98662
31.21537	659131.21537
32.51961	659232.51961
30.72549	659330.72549
34.60104	659434.60104
26.03215	659526.03215
32.22594	659632.22594
26.9899	659726.9899
20.99515	659820.99515
34.5618	659934.5618
23.39046	660023.39046
29.91182	660129.91182
23.82149	660223.82149
32.6897	660332.6897
35.03729	660435.03729
28.6282	660528.6282
37.07681	660637.07681
27.82526	660727.82526
28.93636	660828.93636
30.9356	660930.9356
27.13987	661027.13987
30.97762	661130.97762
33.61906	661233.61906
33.85115	661333.85115
30.1286	661430.1286
32.39946	661532.39946
29.2541	661629.2541
39.45522	661739.45522
27.86115	661827.86115
31.68573	661931.68573
33.13142	662033.13142
32.9768	662132.9768
26.60745	662226.60745
32.88899	662332.88899
29.13751	662429.13751
31.36143	662531.36143
31.95832	662631.95832
34.83761	662734.83761
36.84463	662836.84463
36.47152	662936.47152
37.38398	663037.38398
29.42514	663129.42514
33.05711	663233.05711
27.50402	663327.50402
38.25074	663438.25074
25.0279	663525.0279
26.5321	663626.5321
37.94396	663737.94396
31.83432	663831.83432
39.76599	663939.76599
32.39458	664032.39458
28.9859	664128.9859
31.88712	664231.88712
36.82356	664336.82356
39.85683	664439.85683
33.93692	664533.93692
30.91046	664630.91046
37.47341	664737.47341
28.35637	664828.35637
27.26629	664927.26629
34.95125	665034.95125
33.75625	665133.75625
28.37169	665228.37169
31.72559	665331.72559
29.31516	665429.31516
33.77687	665533.77687
35.93654	665635.93654
44.35336	665744.35336
23.25599	665823.25599
40.5235	665940.5235
30.33625	666030.33625
32.65418	666132.65418
27.79127	666227.79127
29.99311	666329.99311
33.46543	666433.46543
25.39306	666525.39306
34.91568	666634.91568
36.02259	666736.02259
29.34051	666829.34051
22.75421	666922.75421
34.06459	667034.06459
40.06195	667140.06195
32.60422	667232.60422
33.96795	667333.96795
26.64365	667426.64365
27.6583	667527.6583
34.88814	667634.88814
33.74543	667733.74543
35.17866	667835.17866
23.11615	667923.11615
41.44539	668041.44539
45.32045	668145.32045
29.48783	668229.48783
37.09778	668337.09778
36.25958	668436.25958
36.48048	668536.48048
27.4704	668627.4704
41.00335	668741.00335
32.20746	668832.20746
36.99209	668936.99209
29.97286	669029.97286
37.9286	669137.9286
37.87197	669237.87197
25.40648	669325.40648
28.95865	669428.95865
30.0818	669530.0818
33.67036	669633.67036
24.69595	669724.69595
28.6341	669828.6341
31.55242	669931.55242
32.87364	670032.87364
33.23782	670133.23782
31.36143	670231.36143
29.36652	670329.36652
36.72348	670436.72348
28.6995	670528.6995
31.46457	670631.46457
31.30302	670731.30302
32.35732	670832.35732
31.14059	670931.14059
33.05003	671033.05003
30.88177	671130.88177
32.6851	671232.6851
32.78189	671332.78189
29.93704	671429.93704
35.6115	671535.6115
27.89597	671627.89597
31.76666	671731.76666
35.07745	671835.07745
40.42575	671940.42575
36.84127	672036.84127
25.86777	672125.86777
34.04913	672234.04913
26.03026	672326.03026
30.6572	672430.6572
30.03494	672530.03494
34.4624	672634.4624
35.35198	672735.35198
30.09026	672830.09026
40.2242	672940.2242
35.94267	673035.94267
37.02607	673137.02607
33.59616	673233.59616
38.27635	673338.27635
29.64623	673429.64623
39.45322	673539.45322
28.80042	673628.80042
43.65479	673743.65479
34.25829	673834.25829
41.41003	673941.41003
34.0517	674034.0517
26.74422	674126.74422
37.35679	674237.35679
32.2756	674332.2756
25.16215	674425.16215
31.81465	674531.81465
33.15728	674633.15728
34.90465	674734.90465
34.31563	674834.31563
27.59099	674927.59099
40.47988	675040.47988
26.53566	675126.53566
31.94542	675231.94542
28.94266	675328.94266
34.15868	675434.15868
38.12758	675538.12758
34.37024	675634.37024
27.26965	675727.26965
26.82926	675826.82926
28.96491	675928.96491
30.23682	676030.23682
28.27801	676128.27801
32.46222	676232.46222
38.10361	676338.10361
36.30698	676436.30698
23.37417	676523.37417
29.11129	676629.11129
38.28112	676738.28112
28.25993	676828.25993
30.66684	676930.66684
24.01098	677024.01098
37.55298	677137.55298
26.5914	677226.5914
29.34184	677329.34184
37.31691	677437.31691
31.14793	677531.14793
24.96973	677624.96973
33.34027	677733.34027
29.02029	677829.02029
35.44855	677935.44855
45.09806	678045.09806
42.51354	678142.51354
30.26169	678230.26169
38.98365	678338.98365
34.59086	678434.59086
31.66884	678531.66884
26.60551	678626.60551
30.38568	678730.38568
32.5297	678832.5297
37.16009	678937.16009
32.14024	679032.14024
24.14888	679124.14888
38.54063	679238.54063
29.124	679329.124
34.71874	679434.71874
29.94704	679529.94704
34.55132	679634.55132
31.13388	679731.13388
26.73489	679826.73489
35.19333	679935.19333
34.1601	680034.1601
35.15037	680135.15037
34.60078	680234.60078
36.3954	680336.3954
29.89865	680429.89865
27.6403	680527.6403
23.37853	680623.37853
26.99488	680726.99488
34.39763	680834.39763
30.01197	680930.01197
28.64211	681028.64211
34.9804	681134.9804
34.69021	681234.69021
30.11964	681330.11964
30.25807	681430.25807
34.80222	681534.80222
23.94298	681623.94298
30.75345	681730.75345
33.64851	681833.64851
28.61333	681928.61333
36.26006	682036.26006
24.03047	682124.03047
30.14126	682230.14126
38.69945	682338.69945
35.3625	682435.3625
25.80386	682525.80386
32.49298	682632.49298
40.94098	682740.94098
32.14092	682832.14092
36.0376	682936.0376
24.67644	683024.67644
27.85185	683127.85185
39.22217	683239.22217
32.71082	683332.71082
34.63853	683434.63853
34.31827	683534.31827
27.02237	683627.02237
35.73781	683735.73781
27.80479	683827.80479
38.51671	683938.51671
29.18927	684029.18927
26.95607	684126.95607
30.52531	684230.52531
30.42433	684330.42433
38.16886	684438.16886
36.92474	684536.92474
42.37119	684642.37119
40.06253	684740.06253
27.59595	684827.59595
35.49109	684935.49109
32.54746	685032.54746
40.78328	685140.78328
32.26091	685232.26091
43.31654	685343.31654
32.50553	685432.50553
30.21268	685530.21268
34.00729	685634.00729
36.35416	685736.35416
35.17165	685835.17165
31.44095	685931.44095
33.11048	686033.11048
36.33912	686136.33912
31.53144	686231.53144
30.09181	686330.09181
27.28492	686427.28492
31.37974	686531.37974
33.21839	686633.21839
35.31401	686735.31401
36.9372	686836.9372
26.28406	686926.28406
38.03075	687038.03075
36.85017	687136.85017
32.12181	687232.12181
35.12998	687335.12998
27.15554	687427.15554
37.93302	687537.93302
30.84047	687630.84047
38.76015	687738.76015
31.42614	687831.42614
28.4378	687928.4378
37.1421	688037.1421
30.84563	688130.84563
36.29267	688236.29267
22.48201	688322.48201
29.13413	688429.13413
41.42933	688541.42933
30.79893	688630.79893
31.92248	688731.92248
27.3373	688827.3373
26.25336	688926.25336
30.1049	689030.1049
27.56423	689127.56423
32.28372	689232.28372
31.72627	689331.72627
30.56168	689430.56168
30.96055	689530.96055
25.34644	689625.34644
32.36132	689732.36132
36.35171	689836.35171
37.13717	689937.13717
39.00384	690039.00384
27.38067	690127.38067
34.6351	690234.6351
36.98717	690336.98717
29.34953	690429.34953
28.31049	690528.31049
35.92861	690635.92861
31.09758	690731.09758
34.57589	690834.57589
29.55299	690929.55299
27.962	691027.962
32.42174	691132.42174
27.53608	691227.53608
31.60598	691331.60598
37.9581	691437.9581
32.4821	691532.4821
36.73201	691636.73201
33.66401	691733.66401
31.59736	691831.59736
39.07761	691939.07761
31.78492	692031.78492
40.09334	692140.09334
34.9497	692234.9497
34.75655	692334.75655
37.69384	692437.69384
28.96171	692528.96171
36.42182	692636.42182
35.47654	692735.47654
38.25607	692838.25607
31.88899	692931.88899
31.1089	693031.1089
29.986	693129.986
26.88122	693226.88122
23.76463	693323.76463
38.34206	693438.34206
42.98709	693542.98709
31.85701	693631.85701
21.59525	693721.59525
31.71708	693831.71708
33.0178	693933.0178
26.44322	694026.44322
34.7304	694134.7304
31.18866	694231.18866
39.16693	694339.16693
31.11679	694431.11679
31.38528	694531.38528
31.22719	694631.22719
31.49802	694731.49802
28.23451	694828.23451
30.63657	694930.63657
28.52697	695028.52697
25.92614	695125.92614
30.37534	695230.37534
38.83832	695338.83832
27.55443	695427.55443
26.38781	695526.38781
26.22599	695626.22599
27.4033	695727.4033
30.42972	695830.42972
31.30527	695931.30527
31.44968	696031.44968
31.25963	696131.25963
37.39655	696237.39655
37.24226	696337.24226
33.13856	696433.13856
30.39883	696530.39883
32.82685	696632.82685
26.76535	696726.76535
29.16339	696829.16339
26.97396	696926.97396
38.73595	697038.73595
32.9366	697132.9366
37.15449	697237.15449
40.0426	697340.0426
30.79761	697430.79761
27.95401	697527.95401
29.77753	697629.77753
34.76482	697734.76482
31.62523	697831.62523
36.38688	697936.38688
